7225,563919494111
6958,329666810988
6993,855814417847
6974,833992924951
6901,954629490256
7017,610633192652
6590,660738722963
6771,419359850298
6850,5956992768
6809,770397872484
6996,45767553666
6762,895830006389
6894,9330201604835
6796,670948872521
7064,935515308705
6772,859249244995
6743,43017411096
7048,7175004000765
6835,908021412514
6877,130852140896
